DATE	BAMLC0A2CAA	BAMLC0A2CAAEY	BAMLC0A4CBBB	BAMLC0A4CBBBEY	BAMLH0A0HYM2	BAMLHE00EHYIOAS	NASDAQCOM	VIXCLS	WILL5000IND	WILL5000INDFC	WILL5000PR	WILLLRGCAP	WILLSMLCAP
2015-01-29	0.86	2.21	2.09	3.57	5.28	3.98	4683.410000	18.76	88.27	89.48	20961.26	57782.61	86598.83
2015-01-30	0.86	2.15	2.12	3.53	5.37	3.99	4635.240000	20.97	87.08	88.36	20678.93	57034.64	85071.00
2015-01-31	0.87	2.17	2.13	3.55	5.26	4.06							
2015-02-02	0.87	2.17	2.12	3.55	5.26	4.09	4676.690000	19.43	88.14	89.41	20931.15	57749.86	85914.75
2015-02-03	0.86	2.24	2.09	3.60	5.11	4.02	4727.740000	17.33	89.44	90.73	21238.77	58574.78	87551.19
2015-02-04	0.86	2.25	2.08	3.60	5.05	4.00	4716.700000	18.33	89.12	90.38	21156.15	58369.52	87135.27
2015-02-05	0.85	2.26	2.06	3.60	4.99	4.00	4765.100000	16.85	90.09	91.40	21384.14	58993.11	88292.62
2015-02-06	0.83	2.36	2.02	3.69	4.78	3.97	4744.400000	17.29	89.81	91.13	21311.64	58802.30	88057.60
2015-02-09	0.82	2.37	2.01	3.68	4.80	3.99	4726.010000	18.55	89.41	90.70	21214.97	58549.53	87507.21
2015-02-10	0.82	2.39	2.01	3.71	4.75	3.97	4787.640000	17.23	90.31	91.59	21428.38	59172.72	87995.53
2015-02-11	0.82	2.39	2.01	3.71	4.76	3.98	4801.180000	16.96	90.33	91.59	21425.31	59193.04	87893.04
2015-02-12	0.81	2.37	1.99	3.68	4.74	3.97	4857.610000	15.34	91.24	92.52	21636.80	59774.63	89004.86
2015-02-13	0.81	2.40	1.97	3.70	4.71	3.91	4893.840000	14.69	91.63	92.94	21727.82	60023.87	89461.89
2015-02-16	0.81	2.39	1.97	3.69	4.69	3.88	.	.	.	.	.	.	.
2015-02-17	0.80	2.47	1.94	3.76	4.57	3.87	4899.270000	15.80	91.76	93.08	21755.20	60104.32	89626.80
2015-02-18	0.79	2.39	1.93	3.68	4.62	3.83	4906.360000	15.45	91.80	93.12	21763.62	60111.06	89898.37
2015-02-19	0.79	2.42	1.92	3.71	4.58	3.81	4924.700000	15.29	91.71	93.05	21740.46	60052.14	89851.79
2015-02-20	0.78	2.43	1.91	3.71	4.53	3.78	4955.970000	14.30	92.29	93.64	21874.39	60441.98	90281.11
2015-02-23	0.77	2.37	1.92	3.66	4.56	3.73	4960.970000	14.56	92.25	93.56	21865.61	60416.02	90275.80
2015-02-24	0.77	2.30	1.92	3.60	4.58	3.68	4968.120000	13.69	92.47	93.77	21916.34	60566.94	90376.36
2015-02-25	0.78	2.31	1.93	3.60	4.54	3.66	4967.140000	13.84	92.46	93.81	21910.00	60548.79	90470.25
2015-02-26	0.77	2.35	1.91	3.62	4.43	3.63	4987.890000	13.91	92.33	93.67	21875.95	60444.32	90573.00
2015-02-27	0.77	2.33	1.91	3.61	4.43	3.58	4963.530000	13.34	92.04	93.39	21807.89	60264.25	90216.78
2015-02-28	0.77	2.34	1.80	3.52	4.46	3.75							
2015-03-02	0.77	2.40	1.78	3.58	4.38	3.74	5008.100000	13.04	92.62	93.96	21942.97	60634.26	90856.34
2015-03-03	0.76	2.43	1.77	3.60	4.38	3.71	4979.900000	13.86	92.21	93.58	21847.70	60380.14	90359.33
2015-03-04	0.77	2.42	1.78	3.60	4.44	3.69	4967.140000	14.23	91.82	93.19	21749.22	60114.41	90007.53
2015-03-05	0.77	2.40	1.78	3.58	4.46	3.65	4982.810000	14.04	91.94	93.34	21778.20	60194.19	90152.13
2015-03-06	0.75	2.50	1.75	3.67	4.42	3.64	4927.370000	15.20	90.68	92.06	21475.48	59357.42	88968.94
2015-03-09	0.76	2.46	1.76	3.64	4.51	3.68	4942.440000	15.06	91.04	92.38	21558.66	59593.22	89330.78
2015-03-10	0.77	2.43	1.79	3.61	4.66	3.75	4859.790000	16.69	89.58	90.94	21212.21	58607.99	88290.00
2015-03-11	0.78	2.43	1.80	3.61	4.61	3.76	4849.940000	16.87	89.53	90.89	21197.41	58529.01	88869.45
2015-03-12	0.78	2.41	1.80	3.60	4.62	3.75	4893.290000	15.42	90.68	92.04	21464.97	59268.10	90180.67
2015-03-13	0.79	2.43	1.82	3.62	4.68	3.75	4871.760000	16.00	90.17	91.53	21344.19	58928.77	89748.74
2015-03-16	0.80	2.42	1.83	3.62	4.72	3.77	4929.510000	15.61	91.29	92.62	21607.22	59697.10	90375.63
2015-03-17	0.81	2.41	1.86	3.61	4.79	3.84	4937.430000	15.66	91.08	92.44	21557.72	59532.61	90500.96
2015-03-18	0.82	2.32	1.88	3.54	4.91	3.91	4982.830000	13.97	92.14	93.51	21807.22	60243.26	91321.52
2015-03-19	0.82	2.35	1.87	3.55	4.79	3.93	4992.380000	14.07	91.77	93.17	21719.48	59965.89	91351.94
2015-03-20	0.82	2.31	1.87	3.51	4.81	3.93	5026.420000	13.02	92.59	93.99	21914.84	60501.99	92268.94
2015-03-23	0.82	2.30	1.86	3.49	4.82	3.90	5010.970000	13.41	92.42	93.83	21873.90	60380.49	92197.08
2015-03-24	0.82	2.27	1.86	3.46	4.81	3.92	4994.730000	13.62	91.91	93.33	21751.11	60020.00	91990.20
2015-03-25	0.83	2.31	1.86	3.49	4.76	3.92	4876.520000	15.44	90.52	91.90	21422.33	59148.64	90160.36
2015-03-26	0.83	2.37	1.86	3.55	4.74	3.93	4863.360000	15.80	90.30	91.70	21369.37	59000.22	89962.27
2015-03-27	0.83	2.31	1.86	3.50	4.76	3.88	4891.220000	15.07	90.58	91.99	21430.95	59168.77	90472.21
2015-03-30	0.83	2.32	1.86	3.51	4.73	3.87	4947.440000	14.51	91.72	93.12	21698.05	59907.58	91683.08
2015-03-31	0.84	2.32	1.82	3.47	4.82	3.99	4900.890000	15.29	91.00	92.43	21526.87	59409.04	91370.16
2015-04-01	0.84	2.28	1.83	3.42	4.86	3.96	4880.230000	15.11	90.69	92.11	21450.53	59186.40	91284.56
2015-04-02	0.83	2.29	1.81	3.43	4.82	3.95	4886.940000	14.67	91.02	92.44	21527.79	59399.58	91629.08
2015-04-03	.	.	.	.	.	.	.	.	.	.	.	.	.
2015-04-06	0.83	2.27	1.81	3.42	4.80	3.94	4917.320000	14.74	91.60	93.01	21665.02	59782.79	92197.02
2015-04-07	0.82	2.26	1.79	3.40	4.72	3.91	4910.230000	14.78	91.34	92.78	21603.62	59636.34	91612.76
2015-04-08	0.82	2.26	1.78	3.39	4.67	3.89	4950.820000	13.98	91.64	93.11	21666.06	59810.01	92125.11
2015-04-09	0.81	2.31	1.77	3.44	4.62	3.82	4974.560000	13.09	91.94	93.41	21738.07	60053.29	91857.13
2015-04-10	0.80	2.30	1.77	3.43	4.60	3.81	4995.980000	12.58	92.39	93.85	21844.93	60356.46	92204.00
2015-04-13	0.79	2.27	1.76	3.42	4.60	3.80	4988.250000	13.94	92.03	93.48	21756.10	60089.09	92165.69
2015-04-14	0.80	2.25	1.77	3.38	4.62	3.81	4977.290000	13.67	92.16	93.62	21786.73	60176.87	92264.14
2015-04-15	0.80	2.24	1.77	3.38	4.58	3.82	5011.020000	12.84	92.63	94.13	21899.68	60474.37	92926.81
2015-04-16	0.79	2.21	1.77	3.36	4.61	3.87	5007.790000	12.60	92.57	94.07	21884.67	60443.05	92741.86
2015-04-17	0.80	2.21	1.78	3.35	4.66	3.93	4931.810000	13.89	91.50	92.96	21630.59	59760.74	91416.09
2015-04-20	0.80	2.24	1.77	3.39	4.60	3.93	4994.600000	13.30	92.33	93.78	21827.82	60310.15	92212.26
2015-04-21	0.79	2.25	1.77	3.39	4.57	3.96	5014.100000	13.25	92.22	93.68	21799.78	60232.06	92118.09
2015-04-22	0.78	2.29	1.76	3.43	4.53	3.93	5035.170000	12.71	92.65	94.11	21901.85	60536.56	92296.60
2015-04-23	0.79	2.27	1.76	3.42	4.55	3.90	5056.060000	12.48	92.90	94.38	21959.05	60682.37	92775.68
2015-04-24	0.78	2.24	1.76	3.39	4.56	3.88	5092.080000	12.29	93.06	94.53	21996.27	60820.56	92486.69
2015-04-27	0.79	2.25	1.76	3.39	4.55	3.84	5060.250000	13.12	92.61	94.05	21890.39	60563.60	91622.28
2015-04-28	0.79	2.29	1.76	3.43	4.52	3.83	5055.420000	12.41	92.89	94.28	21952.88	60726.35	92089.86
2015-04-29	0.80	2.33	1.76	3.48	4.53	3.77	5023.640000	13.39	92.51	93.90	21861.98	60506.10	91360.32
2015-04-30	0.81	2.37	1.79	3.53	4.59	3.84	4941.420000	14.55	91.50	92.89	21622.29	59891.06	89781.90
2015-05-01	0.81	2.42	1.78	3.58	4.53	3.83	5005.390000	12.70	92.41	93.79	21838.10	60511.33	90406.21
2015-05-04	0.80	2.42	1.77	3.59	4.51	3.82	5016.930000	12.85	92.69	94.07	21905.39	60692.02	90765.34
2015-05-05	0.81	2.45	1.77	3.62	4.48	3.80	4939.330000	14.31	91.57	92.95	21637.16	59965.03	89509.23
2015-05-06	0.81	2.49	1.76	3.66	4.50	3.85	4919.640000	15.15	91.28	92.65	21560.79	59739.06	89681.85
2015-05-07	0.81	2.47	1.78	3.64	4.55	3.90	4945.540000	15.13	91.65	93.01	21644.93	59989.98	90011.01
2015-05-08	0.81	2.43	1.78	3.60	4.53	3.88	5003.550000	12.86	92.81	94.16	21916.79	60777.66	90749.08
2015-05-11	0.80	2.50	1.76	3.68	4.45	3.85	4993.570000	13.85	92.40	93.78	21817.97	60483.56	90739.30
2015-05-12	0.81	2.49	1.78	3.68	4.56	3.84	4976.190000	13.86	92.16	93.55	21760.48	60320.26	90596.14
2015-05-13	0.81	2.49	1.77	3.68	4.51	3.79	4981.690000	13.76	92.15	93.53	21752.63	60315.46	90540.64
2015-05-14	0.80	2.45	1.77	3.64	4.52	3.77	5050.800000	12.74	93.13	94.50	21980.30	60960.79	91420.28
2015-05-15	0.81	2.40	1.77	3.58	4.55	3.76	5048.290000	12.38	93.21	94.57	21997.35	61023.49	91376.20
2015-05-18	0.80	2.45	1.76	3.63	4.49	3.77	5078.440000	12.73	93.56	94.96	22079.72	61218.90	92214.94
2015-05-19	0.80	2.49	1.76	3.66	4.46	3.75	5070.030000	12.85	93.50	94.87	22059.59	61182.69	92060.13
2015-05-20	0.81	2.48	1.77	3.66	4.49	3.75	5071.740000	12.88	93.44	94.81	22043.54	61134.68	92116.62
2015-05-21	0.82	2.45	1.78	3.62	4.51	3.75	5090.790000	12.11	93.64	95.01	22088.43	61283.25	92120.42
2015-05-22	0.82	2.50	1.77	3.66	4.47	3.75	5089.360000	12.13	93.43	94.82	22038.82	61149.34	91866.95
2015-05-25	.	.	.	.	.	.	.	.	.	.	.	.	.
2015-05-26	0.82	2.44	1.79	3.61	4.51	3.80	5032.750000	14.06	92.49	93.86	21816.47	60540.09	90835.84
2015-05-27	0.83	2.45	1.79	3.61	4.48	3.80	5106.590000	13.27	93.35	94.72	22016.82	61097.60	91788.53
2015-05-28	0.83	2.44	1.80	3.60	4.50	3.80	5097.980000	13.31	93.25	94.60	21988.03	61026.76	91678.56
2015-05-29	0.85	2.42	1.81	3.59	4.52	3.82	5070.030000	13.84	92.68	94.04	21854.12	60648.79	91188.04
2015-05-31	0.87	2.48	1.83	3.62	4.58	3.86							
2015-06-01	0.87	2.56	1.83	3.70	4.52	3.85	5082.930000	13.97	92.88	94.22	21898.05	60776.80	91385.87
2015-06-02	0.87	2.60	1.82	3.75	4.49	3.82	5076.520000	14.24	92.81	94.19	21881.98	60711.17	91602.23
2015-06-03	0.87	2.66	1.82	3.82	4.46	3.79	5099.230000	13.66	93.08	94.48	21942.27	60854.69	92286.77
2015-06-04	0.87	2.62	1.83	3.78	4.56	3.84	5059.120000	14.71	92.29	93.66	21754.05	60340.20	91397.79
2015-06-05	0.87	2.70	1.82	3.86	4.56	3.86	5068.460000	14.21	92.26	93.69	21745.79	60275.61	91898.85
2015-06-08	0.86	2.67	1.83	3.84	4.61	3.87	5021.630000	15.29	91.67	93.07	21604.69	59889.40	91362.82
2015-06-09	0.88	2.70	1.84	3.88	4.66	3.88	5013.870000	14.47	91.66	93.06	21602.29	59901.41	91140.84
2015-06-10	0.88	2.75	1.85	3.93	4.60	3.95	5076.690000	13.22	92.74	94.13	21854.73	60603.15	92256.81
2015-06-11	0.88	2.69	1.86	3.87	4.62	3.95	5082.510000	12.85	92.96	94.34	21899.41	60746.45	92460.78
2015-06-12	0.89	2.70	1.85	3.87	4.63	4.01	5051.100000	13.78	92.37	93.77	21759.86	60341.95	92126.27
2015-06-15	0.90	2.69	1.87	3.86	4.71	4.13	5029.970000	15.39	91.93	93.36	21656.37	60047.87	91766.38
2015-06-16	0.91	2.67	1.88	3.84	4.77	4.26	5055.550000	14.81	92.46	93.88	21780.30	60394.17	92286.45
2015-06-17	0.91	2.65	1.89	3.83	4.76	4.30	5064.880000	14.50	92.63	94.05	21818.77	60518.59	92260.55
2015-06-18	0.92	2.68	1.89	3.85	4.71	4.37	5132.950000	13.19	93.55	94.97	22033.11	61118.18	93235.22
2015-06-19	0.92	2.62	1.90	3.80	4.73	4.35	5117.000000	13.96	93.10	94.52	21928.12	60797.60	93159.06
2015-06-22	0.90	2.68	1.88	3.86	4.62	4.17	5153.970000	12.74	93.65	95.05	22056.02	61159.52	93618.23
2015-06-23	0.91	2.72	1.88	3.90	4.62	4.08	5160.090000	12.11	93.74	95.16	22076.99	61210.73	93864.57
2015-06-24	0.91	2.69	1.89	3.87	4.66	4.10	5122.410000	13.26	93.02	94.43	21906.85	60751.42	93003.23
2015-06-25	0.92	2.70	1.89	3.89	4.67	4.09	5112.190000	14.01	92.73	94.15	21837.67	60551.87	92806.59
2015-06-26	0.91	2.76	1.88	3.94	4.65	4.05	5080.510000	14.02	92.72	94.12	21829.85	60551.24	92740.39
2015-06-29	0.93	2.66	1.92	3.86	4.91	4.34	4958.470000	18.85	90.78	92.13	21371.62	59304.73	90540.18
2015-06-30	0.95	2.69	1.93	3.88	5.00	4.40	4986.870000	18.23	91.06	92.43	21433.95	59472.19	90946.37
2015-07-01	0.94	2.75	1.91	3.94	4.88	4.33	5013.120000	16.09	91.65	92.98	21570.72	59891.93	91179.75
2015-07-02	0.93	2.70	1.91	3.90	4.91	4.29	5009.210000	16.79	91.58	92.90	21552.30	59866.63	90801.94
2015-07-03	0.93	2.70	1.91	3.90	4.91	4.32	.	.	.	.	.	.	.
2015-07-06	0.94	2.62	1.93	3.83	5.07	4.42	4991.940000	17.01	91.26	92.56	21476.43	59648.52	90563.80
2015-07-07	0.95	2.61	1.95	3.81	5.13	4.50	4997.460000	16.09	91.77	93.09	21597.36	60007.98	90798.86
2015-07-08	0.96	2.58	1.97	3.80	5.21	4.54	4909.760000	19.66	90.28	91.57	21241.81	59023.90	89412.45
2015-07-09	0.96	2.66	1.96	3.87	5.11	4.50	4922.400000	19.97	90.50	91.81	21292.59	59160.03	89670.00
2015-07-10	0.95	2.74	1.94	3.95	4.97	4.33	4997.700000	16.83	91.60	92.94	21553.08	59881.11	90787.03
2015-07-13	0.95	2.75	1.94	3.96	4.93	4.26	5071.510000	13.90	92.61	93.97	21788.37	60548.70	91670.34
2015-07-14	0.95	2.72	1.95	3.93	4.94	4.23	5104.890000	13.37	93.03	94.42	21887.90	60821.04	92132.57
2015-07-15	0.96	2.69	1.96	3.90	4.93	4.24	5098.940000	13.23	92.89	94.22	21854.73	60769.12	91498.24
2015-07-16	0.96	2.70	1.96	3.91	4.91	4.14	5163.180000	12.11	93.61	94.91	22023.16	61255.71	91987.99
2015-07-17	0.96	2.70	1.96	3.91	4.95	4.09	5210.140000	11.95	93.64	94.93	22029.77	61318.80	91406.89
2015-07-20	0.96	2.73	1.96	3.94	4.96	4.06	5218.860000	12.25	93.65	94.90	22032.91	61355.52	91035.34
2015-07-21	0.97	2.71	1.97	3.92	5.06	4.07	5208.120000	12.22	93.22	94.47	21931.48	61071.59	90645.64
2015-07-22	0.97	2.71	1.99	3.92	5.16	4.13	5171.770000	12.12	93.04	94.29	21888.18	60930.72	90813.00
2015-07-23	0.97	2.68	2.00	3.90	5.21	4.14	5146.410000	12.63	92.49	93.73	21756.43	60596.40	89915.98
2015-07-24	0.98	2.68	2.03	3.92	5.32	4.19	5088.630000	13.74	91.52	92.77	21528.84	59981.84	88745.48
2015-07-27	0.99	2.64	2.05	3.90	5.49	4.23	5039.780000	15.60	90.94	92.16	21391.11	59619.67	87897.64
2015-07-28	0.99	2.66	2.06	3.92	5.44	4.26	5089.210000	13.44	92.02	93.29	21645.87	60349.97	88725.98
2015-07-29	0.99	2.69	2.05	3.94	5.33	4.28	5111.730000	12.50	92.72	94.00	21808.95	60812.37	89437.18
2015-07-30	0.99	2.69	2.05	3.93	5.26	4.27	5128.780000	12.13	92.78	94.07	21819.64	60838.80	89624.95
2015-07-31	1.00	2.67	2.07	3.91	5.36	4.29	5128.280000	12.12	92.64	93.96	21787.08	60709.18	89984.27
2015-08-03	1.01	2.64	2.08	3.88	5.45	4.30	5115.380000	12.56	92.36	93.65	21722.36	60546.33	89504.68
2015-08-04	1.01	2.70	2.08	3.94	5.41	4.31	5105.550000	13.00	92.20	93.49	21682.29	60434.20	89356.30
2015-08-05	1.01	2.74	2.08	3.99	5.29	4.29	5139.940000	12.51	92.52	93.74	21750.09	60652.90	89560.43
2015-08-06	1.01	2.72	2.10	3.98	5.40	4.33	5056.440000	13.77	91.80	92.94	21576.39	60194.58	88740.54
2015-08-07	1.02	2.70	2.11	3.95	5.52	4.39	5043.540000	13.39	91.52	92.64	21508.38	60025.40	88261.16
2015-08-10	1.03	2.74	2.11	4.00	5.51	4.40	5101.800000	12.23	92.68	93.83	21781.79	60788.51	89419.48
2015-08-11	1.03	2.66	2.14	3.94	5.67	4.39	5036.790000	13.71	91.82	92.98	21577.15	60221.60	88675.38
2015-08-12	1.05	2.67	2.16	3.95	5.79	4.44	5044.390000	13.61	91.89	93.08	21587.62	60278.01	88551.87
2015-08-13	1.05	2.72	2.16	4.01	5.66	4.41	5033.560000	13.49	91.79	92.96	21561.11	60224.84	88314.46
2015-08-14	1.05	2.73	2.16	4.01	5.52	4.39	5048.240000	12.83	92.18	93.36	21652.73	60468.84	88846.85
2015-08-17	1.05	2.70	2.16	3.98	5.58	4.40	5091.700000	13.02	92.73	93.94	21776.90	60805.22	89639.28
2015-08-18	1.05	2.73	2.17	4.02	5.56	4.41	5059.350000	13.79	92.46	93.62	21710.82	60655.18	89095.95
2015-08-19	1.06	2.68	2.20	3.98	5.68	4.44	5019.050000	15.25	91.68	92.83	21525.71	60148.58	88233.40
2015-08-20	1.06	2.66	2.22	3.97	5.75	4.52	4877.490000	19.14	89.71	90.79	21062.52	58866.44	86184.54
2015-08-21	1.07	2.64	2.24	3.96	5.86	4.59	4706.040000	28.03	87.05	88.15	20435.47	57027.01	84774.09
2015-08-24	1.10	2.61	2.29	3.97	6.14	4.80	4526.250000	40.74	83.61	84.70	19628.94	54772.50	81491.07
2015-08-25	1.10	2.72	2.28	4.07	5.90	4.68	4506.490000	36.02	82.55	83.70	19378.57	54038.31	80865.03
2015-08-26	1.10	2.74	2.29	4.10	5.91	4.69	4697.540000	30.32	85.58	86.70	20087.65	56100.18	82831.67
2015-08-27	1.09	2.72	2.26	4.07	5.80	4.58	4812.710000	26.10	87.64	88.81	20570.73	57475.60	84627.23
2015-08-28	1.07	2.74	2.24	4.08	5.72	4.54	4828.320000	26.05	87.81	89.02	20606.57	57545.38	85250.80
2015-08-31	1.08	2.78	2.24	4.10	5.70	4.65	4776.510000	28.43	87.13	88.32	20445.40	57069.42	84963.04
2015-09-01	1.09	2.75	2.25	4.08	5.78	4.64	4636.110000	31.40	84.61	85.79	19853.31	55402.96	82662.54
2015-09-02	1.08	2.77	2.24	4.10	5.73	4.66	4749.980000	26.09	86.13	87.30	20206.88	56421.22	83853.96
2015-09-03	1.07	2.74	2.23	4.07	5.70	4.69	4733.500000	25.61	86.26	87.45	20237.22	56512.23	83990.31
2015-09-04	1.07	2.71	2.23	4.04	5.74	4.73	4683.920000	27.80	85.03	86.23	19945.51	55665.90	83169.99
2015-09-07	1.07	2.71	2.23	4.04	5.74	4.74	.	.	.	.	.	.	.
2015-09-08	1.06	2.75	2.21	4.08	5.64	4.73	4811.930000	24.90	87.12	88.33	20434.14	57056.98	84982.00
2015-09-09	1.06	2.74	2.21	4.06	5.59	4.68	4756.530000	26.23	85.95	87.15	20158.66	56276.01	84038.01
2015-09-10	1.06	2.76	2.21	4.08	5.58	4.73	4796.250000	24.37	86.38	87.56	20257.51	56567.16	84303.62
2015-09-11	1.07	2.73	2.22	4.06	5.62	4.77	4822.340000	23.20	86.80	87.93	20349.80	56845.44	84686.12
2015-09-14	1.06	2.73	2.22	4.05	5.62	4.79	4805.760000	24.25	86.46	87.57	20268.86	56620.36	84384.61
2015-09-15	1.05	2.80	2.21	4.13	5.54	4.77	4860.520000	22.54	87.53	88.62	20518.93	57333.30	85266.98
2015-09-16	1.05	2.82	2.20	4.14	5.59	4.76	4889.240000	21.35	88.30	89.39	20698.98	57837.46	86043.19
2015-09-17	1.05	2.73	2.20	4.06	5.71	4.74	4893.950000	21.14	88.15	89.29	20659.98	57702.73	86289.22
2015-09-18	1.04	2.66	2.21	3.99	5.80	4.81	4827.230000	22.28	86.75	87.90	20331.32	56777.97	84944.77
2015-09-21	1.03	2.71	2.20	4.05	5.77	4.87	4828.950000	20.14	87.11	88.24	20416.36	57042.97	85010.80
2015-09-22	1.03	2.64	2.23	4.00	5.98	5.03	4756.720000	22.44	86.00	87.09	20155.98	56331.86	83717.29
2015-09-23	1.02	2.64	2.24	4.02	5.98	5.10	4752.740000	22.13	85.82	86.85	20112.90	56214.46	83510.30
2015-09-24	1.03	2.63	2.27	4.04	6.14	5.21	4734.480000	23.47	85.52	86.53	20043.40	56017.43	83264.55
2015-09-25	1.03	2.66	2.28	4.08	6.15	5.22	4686.500000	23.62	85.42	86.35	20019.15	56004.24	82571.49
2015-09-28	1.05	2.62	2.35	4.08	6.48	5.38	4543.970000	27.63	83.23	84.03	19497.53	54581.98	80242.47
2015-09-29	1.06	2.60	2.40	4.09	6.60	5.53	4517.320000	26.83	83.25	83.94	19500.70	54626.91	79873.75
2015-09-30	1.08	2.64	2.40	4.12	6.62	5.55	4620.160000	24.50	84.76	85.57	19855.23	55645.02	81052.07
2015-10-01	1.09	2.64	2.41	4.12	6.67	5.55	4627.080000	22.55	84.90	85.73	19885.05	55752.30	80951.61
2015-10-02	1.10	2.59	2.42	4.08	6.83	5.56	4707.780000	20.94	86.11	87.00	20167.81	56552.16	82087.63
2015-10-05	1.09	2.63	2.40	4.11	6.62	5.46	4781.260000	19.54	87.75	88.68	20550.34	57597.76	84060.12
2015-10-06	1.08	2.61	2.37	4.07	6.52	5.35	4748.360000	19.40	87.43	88.32	20474.79	57385.27	83785.30
2015-10-07	1.07	2.62	2.34	4.06	6.32	5.25	4791.150000	18.40	88.22	89.16	20654.11	57872.91	84990.03
2015-10-08	1.06	2.64	2.34	4.09	6.26	5.26	4810.790000	17.42	88.99	89.92	20833.64	58367.80	85852.02
